,Local.time.in.Agadir...Al.Massira..airport.,T,P0,P,U,DD,Ff,ff10,WW,W.W.,c,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
7046,8/26/14 16:30,30,751.9,758.2,43,Wind blowing from the south-west,5,NA,,,,10.0 and more,16,0,0,0,0,0,0
7047,8/26/14 17:00,30,751.9,758.2,43,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7048,8/26/14 17:30,29,751.9,758.2,48,Wind blowing from the west,7,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7049,8/26/14 18:00,28,751.9,758.2,51,Wind blowing from the west,7,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7050,8/26/14 19:00,27,752.6,759,54,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7051,8/26/14 19:30,27,752.6,759,54,Wind blowing from the west,5,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7052,8/26/14 20:00,24,753.3,759.7,65,Wind blowing from the west-northwest,2,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7053,8/26/14 20:30,24,754.1,760.5,69,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7054,8/26/14 21:00,25,754.1,760.5,61,Wind blowing from the north-west,4,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7055,8/26/14 21:08,25,754.1,760.5,61,Wind blowing from the north,3,NA,Thunderstorm,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",8,17,0,900,3000,0,1,0
7056,8/26/14 21:11,25,754.1,760.5,61,Wind blowing from the north-northeast,2,NA,Thunderstorm,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",8,17,0,900,3000,0,1,0
7057,8/26/14 21:30,25,754.1,760.5,61,Wind blowing from the north,3,NA,,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",8,17,0,900,3000,0,1,0
7058,8/26/14 23:00,27,754.1,760.5,62,Wind blowing from the south-southeast,2,NA,,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",10.0 and more,19,0,900,3000,0,1,0
7059,8/26/14 23:30,26,754.1,760.5,65,Wind blowing from the north-northwest,2,NA,,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",10.0 and more,19,0,900,3000,0,1,0
7060,8/27/14 0:00,26,754.1,760.5,65,Wind blowing from the east-northeast,2,NA,,,"Scattered clouds (40-50%) 900 m, cumulonimbus clouds , broken clouds (60-90%) 3000 m",10.0 and more,19,0,900,3000,0,1,0
7061,8/27/14 1:30,26,753.3,759.7,61,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7062,8/27/14 2:00,26,752.6,759,61,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7063,8/27/14 2:30,26,752.6,759,65,Wind blowing from the north-east,2,NA,,,,10.0 and more,19,0,0,0,0,0,0
7064,8/27/14 3:00,26,751.8,758.2,61,Wind blowing from the east-northeast,3,NA,,,,10.0 and more,18,0,0,0,0,0,0
7065,8/27/14 3:30,27,751.8,758.2,54,Wind blowing from the east-northeast,3,NA,,,,10.0 and more,17,0,0,0,0,0,0
7066,8/27/14 4:00,25,751.8,758.2,65,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7067,8/27/14 5:00,24,752.6,759,69,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7068,8/27/14 5:30,23,752.5,759,74,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7069,8/27/14 6:00,23,752.5,759,69,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7070,8/27/14 6:30,22,753.2,759.7,73,Wind blowing from the south-southwest,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7071,8/27/14 7:00,22,753.2,759.7,73,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7072,8/27/14 7:30,23,754,760.5,74,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7073,8/27/14 8:00,23,754,760.5,74,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7074,8/27/14 8:30,24,754.1,760.5,69,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7075,8/27/14 9:00,24,754.1,760.5,69,Wind blowing from the south-southwest,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7076,8/27/14 9:30,27,754.8,761.2,54,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7077,8/27/14 10:00,28,754.8,761.2,51,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7078,8/27/14 10:30,29,754.9,761.2,48,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7079,8/27/14 11:00,31,754.9,761.2,40,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7080,8/27/14 11:30,32,754.9,761.2,36,variable wind direction,2,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
7081,8/27/14 12:00,33,754.2,760.5,34,variable wind direction,3,NA,,,No Significant Clouds,8,15,0,0,0,0,0,0
7082,8/27/14 12:30,35,754.3,760.5,32,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7083,8/27/14 13:30,35,754.3,760.5,30,Wind blowing from the west,5,NA,,,No Significant Clouds,8,15,0,0,0,0,0,0
7084,8/27/14 14:00,35,753.5,759.7,30,Wind blowing from the west,6,NA,,,No Significant Clouds,8,15,0,0,0,0,0,0
7085,8/27/14 14:30,36,753.5,759.7,25,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,8,13,0,0,0,0,0,0
7086,8/27/14 15:00,36,753.5,759.7,27,Wind blowing from the west,7,NA,,,No Significant Clouds,8,14,0,0,0,0,0,0
7087,8/27/14 15:30,34,753.5,759.7,32,Wind blowing from the west,8,NA,,,No Significant Clouds,8,15,0,0,0,0,0,0
7088,8/27/14 16:00,33,753.5,759.7,34,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
7089,8/27/14 16:30,32,753.4,759.7,36,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
7090,8/27/14 17:00,31,753.4,759.7,40,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7091,8/27/14 17:30,30,753.4,759.7,43,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7092,8/27/14 18:00,31,753.4,759.7,40,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7093,8/27/14 18:30,30,753.4,759.7,43,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7094,8/27/14 19:00,29,753.4,759.7,45,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7095,8/27/14 20:00,27,753.3,759.7,54,Wind blowing from the west-northwest,2,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7096,8/27/14 20:30,26,753.3,759.7,58,Wind blowing from the north-east,2,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7097,8/27/14 21:00,26,753.3,759.7,58,Wind blowing from the north-east,4,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7098,8/27/14 21:30,27,753.3,759.7,54,Wind blowing from the north-east,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7099,8/27/14 23:00,27,752.6,759,51,Wind blowing from the east,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
7100,8/28/14 0:00,25,752.6,759,61,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7101,8/28/14 1:00,23,752.5,759,74,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7102,8/28/14 1:30,23,752.5,759,74,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7103,8/28/14 2:00,23,752.5,759,74,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7104,8/28/14 2:30,23,751.8,758.2,74,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7105,8/28/14 3:00,23,751.8,758.2,74,Wind blowing from the south,2,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7106,8/28/14 3:30,24,751.8,758.2,65,Wind blowing from the south-southeast,2,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7107,8/28/14 4:00,24,751.8,758.2,65,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7108,8/28/14 4:30,24,751.8,758.2,65,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7109,8/28/14 5:00,24,751.8,758.2,65,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
7110,8/28/14 5:30,23,751.8,758.2,74,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7111,8/28/14 6:00,23,752.5,759,74,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7112,8/28/14 6:30,23,752.5,759,74,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7113,8/28/14 7:00,23,753.2,759.7,78,Wind blowing from the west,4,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7114,8/28/14 7:30,23,753.2,759.7,74,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7115,8/28/14 8:00,23,753.2,759.7,74,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7116,8/28/14 8:30,23,754,760.5,74,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7117,8/28/14 9:00,24,754.1,760.5,69,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7118,8/28/14 9:30,24,754.1,760.5,69,Wind blowing from the west-northwest,2,NA,,,,10.0 and more,18,0,0,0,0,0,0
7119,8/28/14 10:00,25,754.1,760.5,65,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7120,8/28/14 11:00,29,754.2,760.5,48,Wind blowing from the west,2,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7121,8/28/14 11:30,30,754.2,760.5,46,Wind blowing from the west,3,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7122,8/28/14 13:00,30,753.4,759.7,46,Wind blowing from the west,5,NA,,,"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m",8,17,600,3000,0,0,0,0
7123,8/28/14 13:30,30,753.4,759.7,43,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7124,8/28/14 14:00,32,752.7,759,38,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7125,8/28/14 14:30,30,752.7,759,43,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7126,8/28/14 15:00,30,752.7,759,43,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7127,8/28/14 16:00,29,751.9,758.2,48,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7128,8/28/14 16:30,30,751.9,758.2,43,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,8,16,0,0,0,0,0,0
7129,8/28/14 17:00,30,751.9,758.2,46,Wind blowing from the west,6,NA,,,No Significant Clouds,8,17,0,0,0,0,0,0
7130,8/28/14 17:30,27,751.8,758.2,58,Wind blowing from the west,5,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7131,8/28/14 18:00,26,751.8,758.2,61,Wind blowing from the west,5,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7132,8/28/14 18:30,25,751.8,758.2,69,Wind blowing from the west,3,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7133,8/28/14 19:00,24,751.8,758.2,69,Wind blowing from the west,3,NA,,,No Significant Clouds,8,18,0,0,0,0,0,0
7134,8/28/14 19:30,24,752.6,759,74,Wind blowing from the west,4,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7135,8/28/14 20:00,23,752.5,759,78,Wind blowing from the west,4,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7136,8/28/14 20:30,22,752.5,759,83,Wind blowing from the west,4,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7137,8/28/14 21:00,22,753.2,759.7,83,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7138,8/28/14 21:30,22,753.2,759.7,83,Wind blowing from the south-southwest,2,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7139,8/28/14 22:00,22,754,760.5,83,Wind blowing from the south-southeast,2,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7140,8/28/14 22:30,22,754,760.5,83,Wind blowing from the south,2,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7141,8/28/14 23:00,22,754,760.5,83,variable wind direction,1,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7142,8/28/14 23:30,22,754,760.5,83,"Calm, no wind",0,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7143,8/29/14 0:00,22,753.2,759.7,83,variable wind direction,1,NA,,,No Significant Clouds,8,19,0,0,0,0,0,0
7144,8/29/14 0:30,22,753.2,759.7,78,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7145,8/29/14 1:00,21,753.2,759.7,83,Wind blowing from the east-northeast,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7146,8/29/14 1:30,22,753.2,759.7,78,Wind blowing from the north-northeast,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7147,8/29/14 2:00,21,753.2,759.7,83,Wind blowing from the east-northeast,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7148,8/29/14 2:30,21,752.5,759,83,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7149,8/29/14 3:00,21,752.5,759,83,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7150,8/29/14 3:30,21,752.5,759,83,"Calm, no wind",0,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7151,8/29/14 4:00,21,752.5,759,83,Wind blowing from the south-west,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7152,8/29/14 4:30,20,752.5,759,88,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7153,8/29/14 5:00,20,752.5,759,88,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7154,8/29/14 5:30,20,753.2,759.7,88,Wind blowing from the west-southwest,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7155,8/29/14 6:00,20,753.2,759.7,88,Wind blowing from the south-west,3,NA,Fog,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",0.8,18,0,480,90,0,0,0
7156,8/29/14 6:30,20,753.2,759.7,88,Wind blowing from the west,3,NA,Fog,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",0.8,18,0,480,90,0,0,0
7157,8/29/14 7:00,20,753.2,759.7,88,Wind blowing from the west-southwest,3,NA,Fog,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",0.8,18,0,480,90,0,0,0
7158,8/29/14 8:00,20,753.2,759.7,88,Wind blowing from the west,4,NA,Fog,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",0.8,18,0,480,90,0,0,0
7159,8/29/14 8:16,20,753.2,759.7,94,Wind blowing from the west-southwest,3,NA,Mist,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",2,19,0,480,90,0,0,0
7160,8/29/14 8:30,20,754,760.5,94,Wind blowing from the west-southwest,3,NA,Mist,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",2,19,0,480,90,0,0,0
7161,8/29/14 9:00,20,754,760.5,94,Wind blowing from the west-southwest,4,NA,,Mist,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",8,19,0,480,90,0,0,0
7162,8/29/14 9:30,20,754,760.5,94,Wind blowing from the west-southwest,3,NA,,,"Broken clouds (60-90%) 90 m, scattered clouds (40-50%) 480 m",8,19,0,480,90,0,0,0
7163,8/29/14 9:54,21,754,760.5,88,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",8,19,0,300,480,0,0,0
7164,8/29/14 10:00,21,754,760.5,88,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",8,19,0,300,480,0,0,0
7165,8/29/14 10:30,22,754,760.5,83,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",8,19,0,300,480,0,0,0
7166,8/29/14 11:00,23,754,760.5,78,Wind blowing from the west-southwest,3,NA,,,"Few clouds (10-30%) 300 m, scattered clouds (40-50%) 480 m",10.0 and more,19,300,480,0,0,0,0
7167,8/29/14 11:30,24,753.3,759.7,74,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,19,0,0,0,0,0,0
7168,8/29/14 12:00,25,753.3,759.7,69,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,19,0,0,0,0,0,0
7169,8/29/14 12:30,27,753.3,759.7,62,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,19,0,0,0,0,0,0
7170,8/29/14 13:30,26,753.3,759.7,65,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,19,0,0,0,0,0,0
7171,8/29/14 14:00,26,752.6,759,61,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7172,8/29/14 14:30,26,752.6,759,61,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7173,8/29/14 15:00,27,752.6,759,58,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7174,8/29/14 16:00,26,752.6,759,65,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,19,0,0,0,0,0,0
7175,8/29/14 16:30,25,752.6,759,65,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7176,8/29/14 17:00,26,752.6,759,61,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7177,8/29/14 17:30,25,751.8,758.2,65,Wind blowing from the west,4,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7178,8/29/14 18:00,25,751.8,758.2,65,,NA,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7179,8/29/14 18:30,25,752.6,759,65,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7180,8/29/14 19:00,24,751.8,758.2,69,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7181,8/29/14 19:30,23,751.8,758.2,74,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7182,8/29/14 20:00,22,752.5,759,78,Wind blowing from the west-southwest,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7183,8/29/14 20:30,22,752.5,759,78,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7184,8/29/14 21:00,22,753.2,759.7,78,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7185,8/29/14 21:30,21,753.2,759.7,83,Wind blowing from the west,3,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7186,8/29/14 22:00,20,754,760.5,88,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7187,8/29/14 22:30,20,753.2,759.7,88,,NA,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7188,8/29/14 23:00,20,753.2,759.7,88,Wind blowing from the west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7189,8/29/14 23:30,20,754,760.5,88,variable wind direction,1,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7190,8/30/14 0:00,20,754,760.5,88,Wind blowing from the south-west,2,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7191,8/30/14 0:30,20,754,760.5,88,Wind blowing from the west-southwest,2,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7192,8/30/14 1:30,20,753.2,759.7,88,variable wind direction,1,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7193,8/30/14 2:00,20,753.2,759.7,88,variable wind direction,1,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7194,8/30/14 2:30,20,753.2,759.7,88,Wind blowing from the west,4,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7195,8/30/14 3:00,20,753.2,759.7,88,Wind blowing from the west-southwest,3,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7196,8/30/14 3:30,20,753.2,759.7,88,Wind blowing from the west,4,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7197,8/30/14 4:00,20,752.5,759,88,Wind blowing from the west,3,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7198,8/30/14 4:30,20,753.2,759.7,88,Wind blowing from the west-southwest,4,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7199,8/30/14 5:00,20,753.2,759.7,88,Wind blowing from the west-southwest,4,NA,,,Scattered clouds (40-50%) 60 m,8,18,0,60,0,0,0,0
7200,8/30/14 5:01,20,753.2,759.7,88,Wind blowing from the west-southwest,4,NA,,,Broken clouds (60-90%) 30 m,8,18,0,0,30,0,0,0
7201,8/30/14 5:30,20,754,760.5,88,Wind blowing from the west,3,NA,,,Broken clouds (60-90%) 30 m,6,18,0,0,30,0,0,0
7202,8/30/14 6:00,20,754,760.5,88,Wind blowing from the west,4,NA,,,Broken clouds (60-90%) 30 m,6,18,0,0,30,0,0,0
7203,8/30/14 6:30,20,754,760.5,88,Wind blowing from the west-southwest,2,NA,,,Broken clouds (60-90%) 30 m,6,18,0,0,30,0,0,0
7204,8/30/14 7:00,20,NA,NA,88,,NA,NA,,,Broken clouds (60-90%) 30 m,6,18,0,0,30,0,0,0
7205,8/30/14 8:00,20,754,760.5,88,variable wind direction,1,NA,,,Broken clouds (60-90%) 180 m,6,18,0,0,180,0,0,0
7206,8/30/14 9:00,21,754.7,761.2,83,variable wind direction,1,NA,,,Broken clouds (60-90%) 180 m,6,18,0,0,180,0,0,0
7207,8/30/14 9:30,21,754.7,761.2,83,variable wind direction,1,NA,,,Broken clouds (60-90%) 180 m,6,18,0,0,180,0,0,0
7208,8/30/14 10:00,22,754.7,761.2,78,variable wind direction,1,NA,,,Scattered clouds (40-50%) 180 m,6,18,0,180,0,0,0,0
7209,8/30/14 10:30,24,754.8,761.2,69,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 450 m,6,18,450,0,0,0,0,0
7210,8/30/14 11:30,26,754.1,760.5,61,Wind blowing from the west,2,NA,,,Few clouds (10-30%) 450 m,10.0 and more,18,450,0,0,0,0,0
7211,8/30/14 12:00,27,754.1,760.5,58,Wind blowing from the west,5,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7212,8/30/14 12:30,27,754.1,760.5,58,Wind blowing from the west,6,NA,,,No Significant Clouds,10.0 and more,18,0,0,0,0,0,0
7213,8/30/14 13:00,27,753.3,759.7,54,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,17,0,0,0,0,0,0
