Time,P0,P,U,DD,Ff,VV,Td,T,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2014-07-19 22:30:00,756.3,762.8,78,10,1,11,289.15,293.15,0,0,0,0,0,0
2014-07-19 23:00:00,,763.5,,17,1,11,,,0,0,0,0,0,0
2014-07-20 00:00:00,756.2,762.8,78,17,1,11,288.15,292.15,0,0,0,0,0,0
2014-07-20 00:30:00,756.2,762.8,83,1,2,11,288.15,291.15,0,0,0,0,0,0
2014-07-20 01:00:00,755.4,762,83,17,1,11,288.15,291.15,0,0,0,0,0,0
2014-07-20 01:30:00,755.4,762,78,0,0,11,287.15,291.15,0,0,0,0,0,0
2014-07-20 02:00:00,755.4,762,83,0,0,11,287.15,290.15,0,0,0,0,0,0
2014-07-20 02:30:00,755.4,762,83,3,1,11,287.15,290.15,0,0,0,0,0,0
2014-07-20 03:00:00,755.4,762,83,10,1,11,286.15,289.15,0,0,0,0,0,0
2014-07-20 03:30:00,755.4,762,83,10,1,11,286.15,289.15,0,0,0,0,0,0
2014-07-20 04:30:00,755.4,762,83,10,2,,286.15,289.15,0,0,0,0,0,0
2014-07-20 05:00:00,755.4,762,83,17,1,11,286.15,289.15,0,0,0,0,0,0
2014-07-20 05:30:00,755.3,762,88,9,2,11,286.15,288.15,0,0,0,0,0,0
2014-07-20 06:00:00,755.3,762,88,11,2,11,286.15,288.15,0,690,0,0,0,0
2014-07-20 06:27:00,755.4,762,88,17,1,0.2,289.15,291.15,0,90,690,0,0,0
2014-07-20 06:28:00,755.4,762,88,17,1,0.2,289.15,291.15,0,600,30,0,0,0
2014-07-20 06:29:00,755.4,762,88,17,1,0.4,289.15,291.15,0,90,690,0,0,0
2014-07-20 06:30:00,755.4,762,88,17,1,6,288.15,290.15,0,90,690,0,0,0
2014-07-20 06:31:00,755.4,762,88,17,1,0.4,289.15,291.15,0,90,690,0,0,0
2014-07-20 06:32:00,755.4,762,88,17,1,0.6,289.15,291.15,0,90,690,0,0,0
2014-07-20 07:00:00,756.2,762.8,94,9,2,11,289.15,290.15,0,0,0,0,0,0
2014-07-20 07:03:00,756.2,762.8,94,9,2,0.2,289.15,290.15,0,480,30,0,0,0
2014-07-20 07:51:00,756.2,762.8,88,9,2,2,289.15,291.15,0,0,690,0,0,0
2014-07-20 08:00:00,756.2,762.8,88,17,1,6,289.15,291.15,0,0,0,0,0,0
2014-07-20 08:30:00,756.2,762.8,88,9,2,5,289.15,291.15,0,60,480,0,0,0
2014-07-20 09:00:00,756.2,762.8,94,12,2,11,290.15,291.15,0,480,0,0,0,0
2014-07-20 09:30:00,756.3,762.8,73,12,2,11,290.15,295.15,0,480,0,0,0,0
2014-07-20 10:00:00,756.3,762.8,65,17,2,11,290.15,297.15,0,480,0,0,0,0
2014-07-20 10:30:00,756.4,762.8,61,12,2,11,290.15,298.15,0,480,0,0,0,0
2014-07-20 11:00:00,756.4,762.8,54,16,3,11,289.15,299.15,0,480,0,0,0,0
2014-07-20 11:30:00,755.6,762,54,16,4,11,290.15,300.15,0,0,0,0,0,0
2014-07-20 12:00:00,755.6,762,48,14,5,11,289.15,301.15,0,0,0,0,0,0
2014-07-20 12:30:00,755.7,762,45,16,4,11,289.15,302.15,0,0,0,0,0,0
2014-07-20 13:00:00,755.7,762,45,16,5,11,289.15,302.15,0,0,0,0,0,0
2014-07-20 13:30:00,755.7,762,45,14,6,11,289.15,302.15,0,0,0,0,0,0
2014-07-20 14:00:00,754.9,761.2,43,14,6,11,288.15,302.15,0,0,0,0,0,0
2014-07-20 14:30:00,754.9,761.2,43,14,6,11,288.15,302.15,0,0,0,0,0,0
2014-07-20 15:00:00,754.8,761.2,45,16,6,11,288.15,301.15,0,0,0,0,0,0
2014-07-20 15:30:00,754.8,761.2,45,16,6,11,288.15,301.15,0,0,0,0,0,0
2014-07-20 16:00:00,754.2,760.5,43,16,5,11,288.15,302.15,0,0,0,0,0,0
2014-07-20 16:30:00,754.2,760.5,40,13,5,11,288.15,303.15,0,0,0,0,0,0
2014-07-20 17:00:00,754.2,760.5,40,12,5,11,288.15,303.15,0,0,0,0,0,0
2014-07-20 17:30:00,754.2,760.5,43,12,5,11,288.15,302.15,0,0,0,0,0,0
2014-07-20 18:00:00,754.1,760.5,51,12,5,11,289.15,300.15,0,0,0,0,0,0
2014-07-20 18:30:00,754.1,760.5,54,12,6,11,289.15,299.15,0,0,0,0,0,0
2014-07-20 19:00:00,754.8,761.2,61,12,5,11,289.15,297.15,0,0,0,0,0,0
2014-07-20 19:30:00,754.7,761.2,65,12,5,11,289.15,296.15,0,0,0,0,0,0
2014-07-20 20:00:00,754.7,761.2,69,12,3,11,289.15,295.15,0,0,0,0,0,0
2014-07-20 20:30:00,755.5,762,73,13,4,11,289.15,294.15,0,0,0,0,0,0
2014-07-20 21:00:00,755.5,762,73,13,2,11,289.15,294.15,0,0,0,0,0,0
2014-07-20 21:30:00,756.3,762.8,78,17,1,11,289.15,293.15,0,0,0,0,0,0
2014-07-20 22:00:00,756.3,762.8,78,17,1,11,289.15,293.15,0,0,0,0,0,0
2014-07-20 23:00:00,756.3,762.8,78,0,0,11,289.15,293.15,0,0,0,0,0,0
2014-07-20 23:30:00,756.2,762.8,78,1,2,11,288.15,292.15,0,0,0,0,0,0
2014-07-21 00:00:00,756.2,762.8,78,10,2,11,288.15,292.15,0,0,0,0,0,0
2014-07-21 00:30:00,756.2,762.8,78,10,2,11,288.15,292.15,0,0,0,0,0,0
2014-07-21 01:00:00,755.4,762,83,10,2,11,288.15,291.15,0,0,0,0,0,0
2014-07-21 01:30:00,755.4,762,83,11,2,11,288.15,291.15,0,0,0,0,0,0
2014-07-21 02:00:00,754.6,761.2,83,17,1,11,288.15,291.15,0,0,0,0,0,0
2014-07-21 02:30:00,754.6,761.2,83,0,0,11,287.15,290.15,0,0,0,0,0,0
2014-07-21 03:00:00,754.6,761.2,83,2,1,11,287.15,290.15,0,0,0,0,0,0
2014-07-21 03:30:00,754.6,761.2,88,6,1,11,287.15,289.15,0,0,0,0,0,0
2014-07-21 04:00:00,754.6,761.2,88,0,0,11,287.15,289.15,0,0,0,0,0,0
2014-07-21 04:30:00,754.6,761.2,88,0,0,11,287.15,289.15,0,150,0,0,0,0
2014-07-21 04:57:00,754.6,761.2,88,17,1,8,289.15,291.15,0,0,150,0,0,0
2014-07-21 05:00:00,754.6,761.2,88,14,1,8,289.15,291.15,0,0,150,0,0,0
2014-07-21 05:30:00,754.6,761.2,88,14,3,8,289.15,291.15,0,0,150,0,0,0
2014-07-21 06:00:00,754.6,761.2,88,16,2,8,289.15,291.15,0,0,150,0,0,0
2014-07-21 06:30:00,755.4,762,94,16,2,11,290.15,291.15,0,0,0,150,0,0
2014-07-21 07:00:00,755.4,762,88,14,3,8,290.15,292.15,0,0,0,150,0,0
2014-07-21 07:30:00,756.2,762.8,88,13,2,8,290.15,292.15,0,0,150,0,0,0
2014-07-21 07:50:00,755.5,762,83,15,2,8,290.15,293.15,0,0,240,0,0,0
2014-07-21 08:00:00,755.5,762,83,14,2,8,290.15,293.15,0,0,240,0,0,0
2014-07-21 08:30:00,755.5,762,83,13,2,8,290.15,293.15,0,0,240,0,0,0
2014-07-21 09:00:00,755.5,762,78,13,2,8,290.15,294.15,0,0,330,0,0,0
2014-07-21 09:30:00,755.5,762,73,16,3,11,290.15,295.15,330,0,0,0,0,0
2014-07-21 10:00:00,755.5,762,65,13,2,11,290.15,297.15,0,0,0,0,0,0
2014-07-21 10:30:00,755.5,762,65,14,3,11,290.15,297.15,0,0,0,0,0,0
2014-07-21 11:00:00,755.6,762,58,16,3,11,290.15,299.15,0,0,0,0,0,0
2014-07-21 12:00:00,755.6,762,54,14,5,11,289.15,299.15,0,0,0,0,0,0
2014-07-21 12:30:00,754.8,761.2,51,16,5,11,289.15,300.15,0,0,0,0,0,0
2014-07-21 13:00:00,754.8,761.2,51,16,5,11,289.15,300.15,0,0,0,0,0,0
2014-07-21 13:30:00,754.8,761.2,48,16,5,11,288.15,300.15,0,0,0,0,0,0
2014-07-21 14:00:00,754.1,760.5,51,14,6,11,289.15,300.15,0,0,0,0,0,0
2014-07-21 14:30:00,754.1,760.5,48,16,6,11,288.15,300.15,0,0,0,0,0,0
2014-07-21 15:00:00,754.1,760.5,51,16,5,11,289.15,300.15,0,0,0,0,0,0
2014-07-21 16:00:00,753.3,759.7,48,16,5,11,289.15,301.15,0,0,0,0,0,0
2014-07-21 16:30:00,753.3,759.7,48,12,5,11,289.15,301.15,0,0,0,0,0,0
2014-07-21 17:00:00,753.3,759.7,48,12,5,11,288.15,300.15,0,0,0,0,0,0
2014-07-21 17:30:00,753.3,759.7,54,13,4,11,289.15,299.15,0,0,0,0,0,0
2014-07-21 18:00:00,753.3,759.7,57,12,4,11,289.15,298.15,0,0,0,0,0,0
2014-07-21 18:30:00,753.3,759.7,61,12,5,11,289.15,297.15,0,0,0,0,0,0
2014-07-21 19:00:00,753.2,759.7,65,12,4,11,289.15,296.15,0,0,0,0,0,0
2014-07-21 19:30:00,754,760.5,69,12,4,11,289.15,295.15,0,0,0,0,0,0
2014-07-21 20:00:00,754,760.5,78,12,5,11,290.15,294.15,0,0,0,0,0,0
2014-07-21 20:30:00,754.7,761.2,83,12,3,11,290.15,293.15,0,0,0,0,0,0
2014-07-21 21:00:00,754.7,761.2,83,-1,,11,290.15,293.15,0,0,0,0,0,0
2014-07-21 21:30:00,754.7,761.2,83,9,3,11,290.15,293.15,0,0,300,0,0,0
2014-07-21 22:00:00,755.5,762,83,12,3,11,290.15,293.15,0,0,300,0,0,0
2014-07-21 22:30:00,755.5,762,83,9,3,11,290.15,293.15,0,0,300,0,0,0
2014-07-21 23:00:00,755.5,762,83,9,3,11,290.15,293.15,0,0,300,0,0,0
2014-07-21 23:30:00,755.5,762,83,10,2,11,290.15,293.15,390,0,0,0,0,0
2014-07-22 00:00:00,754.7,761.2,83,1,2,11,290.15,293.15,0,0,0,0,0,0
2014-07-22 02:00:00,753.9,760.5,83,1,1,11,289.15,292.15,0,0,0,0,0,0
2014-07-22 02:30:00,753.9,760.5,83,3,2,11,289.15,292.15,0,0,0,0,0,0
2014-07-22 03:00:00,753.9,760.5,83,1,1,11,288.15,291.15,0,0,0,0,0,0
2014-07-22 03:30:00,753.9,760.5,83,2,1,11,288.15,291.15,0,0,0,0,0,0
2014-07-22 04:00:00,753.1,759.7,88,5,1,11,288.15,290.15,0,0,0,0,0,0
2014-07-22 04:30:00,753.9,760.5,88,0,0,11,289.15,291.15,0,0,0,0,0,0
2014-07-22 05:00:00,753.9,760.5,83,0,0,11,289.15,292.15,0,0,0,0,0,0
2014-07-22 05:30:00,753.9,760.5,83,17,1,8,289.15,292.15,0,0,300,0,0,0
2014-07-22 06:00:00,754,760.5,83,17,1,11,290.15,293.15,0,0,300,0,0,0
2014-07-22 06:30:00,754.7,761.2,83,17,1,11,290.15,293.15,0,0,300,0,0,0
2014-07-22 07:00:00,754.7,761.2,83,14,3,8,290.15,293.15,0,0,0,180,0,0
2014-07-22 07:30:00,754.7,761.2,83,16,2,11,290.15,293.15,0,0,0,180,0,0
2014-07-22 08:00:00,754.7,761.2,83,14,3,8,290.15,293.15,0,0,0,300,0,0
2014-07-22 08:30:00,754.7,761.2,83,14,2,11,290.15,293.15,0,0,0,300,0,0
2014-07-22 09:00:00,754.7,761.2,78,17,1,11,290.15,294.15,0,0,0,300,0,0
2014-07-22 09:30:00,754.7,761.2,78,17,1,11,290.15,294.15,0,0,0,300,0,0
2014-07-22 10:00:00,754.7,761.2,73,16,2,11,290.15,295.15,0,0,0,300,0,0
2014-07-22 10:30:00,754.7,761.2,73,14,2,11,290.15,295.15,0,0,0,450,0,0
2014-07-22 11:00:00,754.7,761.2,69,14,3,8,290.15,296.15,0,0,0,450,0,0
2014-07-22 11:30:00,754.1,760.5,65,17,3,11,290.15,297.15,450,0,0,0,0,0
2014-07-22 12:00:00,754.1,760.5,58,14,4,11,290.15,299.15,0,0,0,0,0,0
2014-07-22 13:30:00,753.3,759.7,58,16,5,11,290.15,299.15,0,0,0,0,0,0
2014-07-22 14:00:00,753.3,759.7,58,16,5,11,290.15,299.15,0,0,0,0,0,0
2014-07-22 15:30:00,752.6,759,54,16,5,11,290.15,300.15,0,0,0,0,0,0
2014-07-22 16:30:00,752.6,759,61,16,5,11,290.15,298.15,0,0,0,0,0,0
2014-07-22 17:30:00,752.6,759,61,13,5,11,290.15,298.15,0,0,0,0,0,0
2014-07-22 18:00:00,752.6,759,65,12,5,11,290.15,297.15,0,0,0,0,0,0
2014-07-22 19:00:00,753.2,759.7,73,12,5,11,290.15,295.15,0,0,0,0,0,0
2014-07-22 20:00:00,754,760.5,78,12,4,11,290.15,294.15,0,300,0,0,0,0
2014-07-22 21:30:00,754.7,761.2,78,9,3,11,290.15,294.15,0,300,0,0,0,0
2014-07-22 23:00:00,,761.2,,17,1,11,,,0,300,0,0,0,0
2014-07-23 00:00:00,754,760.5,78,0,0,11,289.15,293.15,0,300,0,0,0,0
2014-07-23 02:00:00,753.1,759.7,83,0,0,11,288.15,291.15,0,300,0,0,0,0
2014-07-23 04:00:00,753.1,759.7,83,0,0,11,287.15,290.15,0,300,0,0,0,0
2014-07-23 04:30:00,753.1,759.7,88,0,0,11,288.15,290.15,0,300,0,0,0,0
2014-07-23 06:00:00,753.2,759.7,83,0,0,11,289.15,292.15,0,390,0,0,0,0
2014-07-23 07:30:00,754,760.5,78,17,1,11,289.15,293.15,0,390,0,0,0,0
2014-07-23 08:00:00,754,760.5,78,17,1,11,289.15,293.15,0,390,0,0,0,0
2014-07-23 08:30:00,754,760.5,78,17,1,11,289.15,293.15,0,0,390,0,0,0
2014-07-23 09:00:00,754,760.5,73,9,2,11,289.15,294.15,0,0,120,0,0,0
2014-07-23 10:00:00,754,760.5,73,16,2,11,289.15,294.15,0,0,120,0,0,0
2014-07-23 11:00:00,754,760.5,73,17,1,11,290.15,295.15,0,0,600,0,0,0
2014-07-23 11:30:00,754.1,760.5,65,13,3,11,290.15,297.15,0,0,600,0,0,0
2014-07-23 12:00:00,754.1,760.5,61,17,2,11,290.15,298.15,0,600,0,0,0,0
2014-07-23 12:30:00,753.3,759.7,58,17,3,11,290.15,299.15,0,0,0,0,0,0
2014-07-23 13:00:00,753.3,759.7,54,14,3,11,289.15,299.15,0,0,0,0,0,0
2014-07-23 13:30:00,753.3,759.7,51,16,4,11,289.15,300.15,0,0,0,0,0,0
2014-07-23 14:00:00,752.6,759,58,14,5,11,290.15,299.15,0,0,0,0,0,0
2014-07-23 14:30:00,752.6,759,58,16,5,11,290.15,299.15,0,0,0,0,0,0
2014-07-23 15:00:00,752.6,759,58,16,5,11,290.15,299.15,0,0,0,0,0,0
2014-07-23 15:30:00,752.6,759,54,16,5,,289.15,299.15,0,0,0,0,0,0
2014-07-23 16:00:00,752.6,759,57,16,5,,289.15,298.15,0,0,0,0,0,0
2014-07-23 16:30:00,752.6,759,57,16,6,11,289.15,298.15,0,0,0,0,0,0
2014-07-23 17:00:00,752.6,759,57,12,5,11,289.15,298.15,0,0,0,0,0,0
2014-07-23 18:00:00,752.6,759,61,12,6,11,289.15,297.15,0,0,0,0,0,0
2014-07-23 20:30:00,754,760.5,78,12,5,11,289.15,293.15,0,480,0,0,0,0
2014-07-23 21:00:00,754,760.5,78,12,4,11,289.15,293.15,0,0,390,0,0,0
2014-07-23 22:30:00,754,760.5,78,9,2,11,289.15,293.15,0,0,390,0,0,0
2014-07-23 23:30:00,754,760.5,78,0,0,11,289.15,293.15,480,0,0,0,0,0
2014-07-24 01:30:00,753.2,759.7,78,17,1,11,288.15,292.15,480,0,0,0,0,0
2014-07-24 02:00:00,752.4,759,83,2,1,11,288.15,291.15,480,0,0,0,0,0
2014-07-24 02:30:00,752.4,759,83,0,0,11,288.15,291.15,0,0,0,0,0,0
2014-07-24 03:00:00,751.6,758.2,83,3,1,11,288.15,291.15,0,480,0,0,0,0
2014-07-24 03:30:00,751.6,758.2,83,1,1,11,288.15,291.15,0,480,0,0,0,0
2014-07-24 04:00:00,751.6,758.2,78,5,1,11,287.15,291.15,0,480,0,0,0,0
2014-07-24 04:30:00,751.6,758.2,83,0,0,11,288.15,291.15,0,480,0,0,0,0
2014-07-24 05:00:00,751.7,758.2,78,0,0,11,288.15,292.15,0,0,480,0,0,0
2014-07-24 05:30:00,751.7,758.2,78,17,1,11,289.15,293.15,0,0,480,0,0,0
2014-07-24 06:30:00,752.5,759,78,17,1,11,289.15,293.15,0,0,0,390,0,0
2014-07-24 07:00:00,752.5,759,78,0,0,11,289.15,293.15,0,0,0,390,0,0
2014-07-24 07:30:00,752.5,759,78,0,0,11,289.15,293.15,0,0,0,390,0,0
2014-07-24 08:00:00,752.5,759,78,17,1,11,289.15,293.15,0,0,0,390,0,0
2014-07-24 08:30:00,752.5,759,73,17,1,11,289.15,294.15,0,0,0,390,0,0
2014-07-24 09:00:00,752.5,759,73,17,1,8,289.15,294.15,0,0,0,390,0,0
2014-07-24 09:30:00,752.5,759,73,1,2,11,289.15,294.15,0,0,0,390,0,0
2014-07-24 10:00:00,752.5,759,73,17,1,11,289.15,294.15,0,0,0,390,0,0
2014-07-24 10:30:00,753.2,759.7,69,11,2,11,289.15,295.15,0,0,0,390,0,0
2014-07-24 11:00:00,752.5,759,69,17,1,11,289.15,295.15,0,600,390,0,0,0
2014-07-24 11:30:00,752.5,759,65,9,2,11,289.15,296.15,0,600,390,0,0,0
2014-07-24 12:00:00,752.5,759,65,9,2,11,289.15,296.15,0,600,390,0,0,0
2014-07-24 12:30:00,752.5,759,65,16,3,11,289.15,296.15,0,0,0,600,0,0
2014-07-24 13:00:00,752.5,759,65,16,3,11,289.15,296.15,0,0,0,600,0,0
2014-07-24 13:30:00,751.8,758.2,57,14,4,11,289.15,298.15,0,0,0,600,0,0
2014-07-24 14:00:00,751.8,758.2,57,13,4,11,289.15,298.15,0,0,780,0,0,0
2014-07-24 14:30:00,751.8,758.2,57,12,5,11,289.15,298.15,0,0,780,0,0,0
2014-07-24 15:00:00,751.3,757.7,54,13,4,11,289.15,299.15,0,780,0,0,0,0
2014-07-24 15:30:00,751.3,757.7,51,12,5,11,289.15,300.15,0,780,0,0,0,0
2014-07-24 16:00:00,751.3,757.7,48,13,5,11,288.15,300.15,0,0,0,0,0,0
2014-07-24 16:30:00,751.3,757.7,51,12,5,11,288.15,299.15,0,0,0,0,0,0
2014-07-24 17:00:00,750.5,756.9,54,12,6,11,288.15,298.15,0,0,0,0,0,0
2014-07-24 18:00:00,751.3,757.7,61,9,7,11,288.15,296.15,0,0,0,0,0,0
2014-07-24 18:30:00,751.3,757.7,65,9,6,11,289.15,296.15,0,0,0,0,0,0
2014-07-24 19:00:00,751.2,757.7,69,9,6,11,289.15,295.15,0,0,0,0,0,0
2014-07-24 19:30:00,751.2,757.7,73,9,5,11,289.15,294.15,0,0,0,0,0,0
2014-07-24 20:00:00,751.7,758.2,73,9,5,11,289.15,294.15,0,0,0,0,0,0
2014-07-24 20:30:00,,758.2,,9,4,11,,,0,0,0,0,0,0
2014-07-24 21:00:00,751.7,758.2,73,9,3,11,289.15,294.15,0,0,0,0,0,0
2014-07-24 21:30:00,752.5,759,73,-1,,11,289.15,294.15,0,480,0,0,0,0
2014-07-24 22:00:00,752.5,759,78,9,2,11,289.15,293.15,0,480,0,0,0,0
2014-07-24 22:30:00,752.5,759,78,12,2,11,289.15,293.15,0,480,0,0,0,0
2014-07-24 23:00:00,752.5,759,78,13,2,11,289.15,293.15,0,480,0,0,0,0
2014-07-24 23:30:00,752.5,759,78,17,1,11,289.15,293.15,0,480,0,0,0,0
2014-07-25 00:00:00,752.5,759,83,14,1,11,289.15,292.15,0,480,0,0,0,0
2014-07-25 00:30:00,751.7,758.2,83,8,1,11,289.15,292.15,0,600,0,0,0,0
2014-07-25 01:00:00,751.7,758.2,83,7,2,11,289.15,292.15,0,480,0,0,0,0
2014-07-25 01:30:00,751.7,758.2,83,17,1,11,289.15,292.15,0,600,0,0,0,0
2014-07-25 02:00:00,751.2,757.7,78,17,1,11,289.15,293.15,0,600,0,0,0,0
2014-07-25 02:30:00,751.2,757.7,78,17,1,11,289.15,293.15,0,600,0,0,0,0
2014-07-25 03:00:00,751.2,757.7,78,17,1,11,289.15,293.15,0,0,600,0,0,0
2014-07-25 03:30:00,751.2,757.7,78,17,1,11,288.15,292.15,0,0,600,0,0,0
2014-07-25 04:00:00,751.1,757.7,83,9,1,11,288.15,291.15,0,0,600,0,0,0
2014-07-25 04:30:00,751.1,757.7,83,17,1,11,288.15,291.15,0,0,600,0,0,0
2014-07-25 05:00:00,,758.2,,0,0,11,,,0,0,600,0,0,0
2014-07-25 05:30:00,751.6,758.2,83,17,1,11,288.15,291.15,0,600,0,0,0,0
2014-07-25 06:00:00,751.6,758.2,88,3,1,11,288.15,290.15,0,600,0,0,0,0
2014-07-25 06:30:00,751.6,758.2,83,0,0,11,288.15,291.15,0,780,0,0,0,0
2014-07-25 07:00:00,751.7,758.2,83,17,1,11,289.15,292.15,0,780,0,0,0,0
2014-07-25 07:30:00,751.7,758.2,83,1,2,11,289.15,292.15,0,0,780,0,0,0
2014-07-25 08:00:00,752.5,759,78,17,1,11,289.15,293.15,0,0,780,0,0,0
2014-07-25 08:30:00,752.5,759,73,10,2,11,289.15,294.15,0,0,780,0,0,0
2014-07-25 09:00:00,752.5,759,73,17,1,11,289.15,294.15,0,0,780,0,0,0
2014-07-25 09:30:00,752.5,759,69,3,2,11,289.15,295.15,0,0,780,0,0,0
2014-07-25 10:00:00,752.5,759,65,17,1,11,289.15,296.15,0,0,780,0,0,0
2014-07-25 10:30:00,752.6,759,61,17,1,11,289.15,297.15,0,0,780,0,0,0
2014-07-25 11:00:00,751.8,758.2,61,17,1,11,289.15,297.15,0,0,780,0,0,0
2014-07-25 11:30:00,751.8,758.2,51,17,2,11,288.15,299.15,0,780,0,0,0,0
2014-07-25 12:00:00,751.8,758.2,57,14,6,11,289.15,298.15,0,780,0,0,0,0
2014-07-25 12:30:00,751.8,758.2,54,14,5,11,289.15,299.15,0,780,0,0,0,0
2014-07-25 13:00:00,751.8,758.2,54,14,5,11,289.15,299.15,0,0,0,0,0,0
2014-07-25 13:30:00,751.8,758.2,51,14,6,11,289.15,300.15,0,0,0,0,0,0
2014-07-25 14:30:00,751.8,758.2,48,14,7,11,288.15,300.15,0,0,0,0,0,0
2014-07-25 15:00:00,751.3,757.7,48,16,7,11,288.15,300.15,0,0,0,0,0,0
2014-07-25 15:30:00,751.3,757.7,45,16,7,11,287.15,300.15,0,0,0,0,0,0
2014-07-25 16:00:00,751.3,757.7,48,16,7,11,287.15,299.15,0,0,0,0,0,0
2014-07-25 17:00:00,751.3,757.7,48,16,6,11,287.15,299.15,0,0,0,0,0,0
2014-07-25 17:30:00,751.3,757.7,54,13,5,11,288.15,298.15,0,0,0,0,0,0
2014-07-25 18:00:00,751.8,758.2,57,13,5,11,288.15,297.15,0,0,0,0,0,0
2014-07-25 18:30:00,751.8,758.2,61,12,5,11,288.15,296.15,0,0,0,0,0,0
2014-07-25 19:00:00,751.7,758.2,65,12,5,11,288.15,295.15,0,0,0,0,0,0
2014-07-25 19:30:00,752.5,759,73,12,5,11,289.15,294.15,0,0,0,0,0,0
2014-07-25 20:30:00,752.5,759,78,9,5,11,289.15,293.15,0,0,0,0,0,0
2014-07-25 21:30:00,,,78,9,2,11,289.15,293.15,0,390,0,0,0,0
2014-07-25 22:00:00,754,760.5,78,17,1,11,289.15,293.15,0,390,0,0,0,0
2014-07-25 22:30:00,754,760.5,78,17,1,11,289.15,293.15,0,120,0,0,0,0
2014-07-25 23:00:00,754,760.5,78,17,1,11,289.15,293.15,0,390,0,0,0,0
2014-07-25 23:30:00,754,760.5,73,17,1,11,288.15,293.15,0,390,0,0,0,0
2014-07-26 00:00:00,754,760.5,73,2,2,11,288.15,293.15,0,390,0,0,0,0
2014-07-26 00:30:00,753.2,759.7,78,2,2,11,288.15,292.15,0,390,0,0,0,0
2014-07-26 01:00:00,753.2,759.7,78,2,2,11,288.15,292.15,0,390,0,0,0,0
2014-07-26 01:30:00,753.2,759.7,78,1,2,11,288.15,292.15,0,390,0,0,0,0
2014-07-26 02:00:00,752.4,759,83,10,2,11,288.15,291.15,0,390,0,0,0,0
2014-07-26 02:30:00,752.4,759,83,10,1,11,288.15,291.15,0,390,0,0,0,0
2014-07-26 03:00:00,752.4,759,83,10,1,11,288.15,291.15,0,390,0,0,0,0
2014-07-26 03:30:00,752.4,759,83,10,1,11,287.15,290.15,0,390,0,0,0,0
2014-07-26 04:00:00,752.4,759,83,3,1,11,287.15,290.15,0,390,0,0,0,0
2014-07-26 04:30:00,752.4,759,83,10,1,11,287.15,290.15,0,390,0,0,0,0
2014-07-26 05:00:00,752.4,759,77,10,1,11,286.15,290.15,0,390,0,0,0,0
2014-07-26 05:30:00,753.1,759.7,83,10,1,11,286.15,289.15,0,390,0,0,0,0
2014-07-26 06:30:00,753.1,759.7,83,9,1,11,287.15,290.15,0,390,0,0,0,0
2014-07-26 07:00:00,753.9,760.5,83,17,1,11,288.15,291.15,0,390,0,0,0,0
2014-07-26 07:30:00,,761.2,,-1,,11,,,0,0,480,0,0,0
2014-07-26 09:00:00,754.7,761.2,73,17,1,11,289.15,294.15,0,0,0,150,0,0
2014-07-26 09:30:00,754.7,761.2,73,17,1,11,289.15,294.15,0,0,0,150,0,0
2014-07-26 10:00:00,754.7,761.2,69,17,1,11,289.15,295.15,0,0,0,150,0,0
2014-07-26 10:30:00,754.7,761.2,69,0,0,11,289.15,295.15,0,0,0,150,0,0
2014-07-26 11:00:00,754.7,761.2,65,17,1,11,289.15,296.15,0,0,0,150,0,0
2014-07-26 12:00:00,754.8,761.2,57,14,4,11,289.15,298.15,0,0,150,0,0,0
2014-07-26 12:30:00,754.8,761.2,57,14,5,11,289.15,298.15,150,0,0,0,0,0
2014-07-26 15:00:00,754.1,760.5,54,14,6,11,289.15,299.15,0,0,0,0,0,0
2014-07-26 17:00:00,754.1,760.5,54,14,5,11,288.15,298.15,0,0,0,0,0,0
2014-07-26 18:00:00,754.1,760.5,54,13,4,11,288.15,298.15,0,0,0,0,0,0
2014-07-26 19:00:00,754.7,761.2,65,12,3,11,289.15,296.15,0,0,0,0,0,0
2014-07-26 20:00:00,755.5,762,78,9,6,11,290.15,294.15,0,0,0,0,0,0
2014-07-26 20:30:00,755.5,762,78,9,6,11,290.15,294.15,0,0,0,0,0,0
2014-07-26 21:00:00,755.5,762,78,9,5,11,289.15,293.15,0,0,0,0,0,0
2014-07-26 22:00:00,756.3,762.8,78,9,1,11,289.15,293.15,0,0,0,0,0,0
2014-07-26 23:00:00,756.3,762.8,78,12,2,11,289.15,293.15,0,0,0,0,0,0
2014-07-27 00:00:00,756.2,762.8,78,1,2,11,288.15,292.15,0,0,0,0,0,0
2014-07-27 00:30:00,756.2,762.8,78,1,2,11,288.15,292.15,0,0,0,0,0,0
2014-07-27 01:00:00,756.2,762.8,83,0,0,11,288.15,291.15,0,0,0,0,0,0
2014-07-27 04:00:00,755.4,762,88,1,2,11,288.15,290.15,0,0,0,0,0,0
2014-07-27 04:30:00,755.4,762,83,1,2,11,287.15,290.15,0,0,0,0,0,0
2014-07-27 05:00:00,755.4,762,88,1,2,11,287.15,289.15,0,0,0,0,0,0
2014-07-27 06:00:00,756.2,762.8,83,1,2,11,287.15,290.15,0,0,0,0,0,0
2014-07-27 08:00:00,756.3,762.8,83,1,2,11,291.15,294.15,0,600,0,0,0,0
2014-07-27 08:30:00,756.3,762.8,73,17,1,11,289.15,294.15,0,0,0,0,0,0
